Node name,Node pack name,Github link,Commit hash,Is documented,Tags
ADE_CustomCFGKeyframe,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_EmptyLatentImageLarge,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Latent
ADE_InjectI2VIntoAnimateDiffModel,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_IterationOptsDefault,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_IterationOptsFreeInit,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_LoadAnimateDiffModel,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;AnimateDiffContext;Animation
ADE_LoadAnimateDiffModelWithCameraCtrl,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_LoadAnimateLCMI2VModel,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_LoadCameraPoses,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Animation;CameraControl
ADE_LoopedUniformContextOptions,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;AnimateDiffContext;Animation
ADE_LoopedUniformViewOptions,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_LoraHookKeyframe,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_LoraHookKeyframeFromStrengthList,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_LoraHookKeyframeInterpolation,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_MultivalDynamic,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_MultivalScaledMask,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_NoiseLayerAdd,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Noise
ADE_NoiseLayerAddWeighted,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Noise
ADE_NoiseLayerReplace,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Noise
ADE_PairedConditioningSetMask,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Conditioning
ADE_PairedConditioningSetMaskAndCombine,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Conditioning
ADE_PairedConditioningSetUnmaskedAndCombine,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Conditioning
ADE_RawSigmaSchedule,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,SigmaScheduling
ADE_RegisterLoraHook,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_RegisterLoraHookModelOnly,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_RegisterModelAsLoraHook,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_RegisterModelAsLoraHookModelOnly,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_ReplaceCameraParameters,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Animation;CameraControl
ADE_ReplaceOriginalPoseAspectRatio,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Animation;CameraControl
ADE_SetLoraHookKeyframe,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,LoRA
ADE_SigmaSchedule,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,SigmaScheduling
ADE_SigmaScheduleSplitAndCombine,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,SigmaScheduling
ADE_SigmaScheduleWeightedAverage,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,SigmaScheduling
ADE_SigmaScheduleWeightedAverageInterp,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,SigmaScheduling
ADE_StandardStaticContextOptions,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;AnimateDiffContext;Animation
ADE_StandardStaticViewOptions,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_StandardUniformContextOptions,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;AnimateDiffContext;Animation
ADE_StandardUniformViewOptions,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_TimestepsConditioning,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Conditioning
ADE_UpscaleAndVAEEncode,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,VAE
ADE_UseEvolvedSampling,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;Animation
ADE_ViewsOnlyContextOptions,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;AnimateDiffContext;Animation
AnimateDiffLoaderV1,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,AnimateDiff;AnimateDiffContext;Animation
CheckpointLoaderSimpleWithNoiseSelect,ComfyUI-AnimateDiff-Evolved,https://github.com/Kosinkadink/ComfyUI-AnimateDiff-Evolved,4aee1498cf6f9e71f06ddfe2dcd5ff5f7d15ab0e,True,Checkpoint;CheckpointLoader;Loader;ModelIO;ModelLoader
Automatic CFG,ComfyUI-AutomaticCFG,https://github.com/Extraltodeus/ComfyUI-AutomaticCFG,01bf4faaf1b10026cb87fd0e9fe15f5acbe5d780,True,ModelGuidance
Automatic CFG - Advanced,ComfyUI-AutomaticCFG,https://github.com/Extraltodeus/ComfyUI-AutomaticCFG,01bf4faaf1b10026cb87fd0e9fe15f5acbe5d780,True,ModelGuidance
Automatic CFG - Fastest,ComfyUI-AutomaticCFG,https://github.com/Extraltodeus/ComfyUI-AutomaticCFG,01bf4faaf1b10026cb87fd0e9fe15f5acbe5d780,True,ModelGuidance
Automatic CFG - Negative,ComfyUI-AutomaticCFG,https://github.com/Extraltodeus/ComfyUI-AutomaticCFG,01bf4faaf1b10026cb87fd0e9fe15f5acbe5d780,True,ModelGuidance
Automatic CFG - Post rescale only,ComfyUI-AutomaticCFG,https://github.com/Extraltodeus/ComfyUI-AutomaticCFG,01bf4faaf1b10026cb87fd0e9fe15f5acbe5d780,True,ModelGuidance
SAG delayed activation,ComfyUI-AutomaticCFG,https://github.com/Extraltodeus/ComfyUI-AutomaticCFG,01bf4faaf1b10026cb87fd0e9fe15f5acbe5d780,True,ModelGuidance
CCSR_Model_Select,ComfyUI-CCSR,https://github.com/kijai/ComfyUI-CCSR,2ed9df039911306d528b58c82075f40f9a764207,True,Checkpoint
CCSR_Upscale,ComfyUI-CCSR,https://github.com/kijai/ComfyUI-CCSR,2ed9df039911306d528b58c82075f40f9a764207,True,ImageScaling;ImageUpscaling;Upscale
Get resolution [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,ImageResolution;ImageTransformation
Json comparator [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Comparison
List of any [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,List;Text
List of strings [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,List;Text
Load image with metadata [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Image;Metadata
Metadata comparator [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Comparison
Metadata extractor [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Image;Metadata
Pipe from any [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Image;Pipeline
Pipe to_edit any [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Image;Pipeline
Preview from image [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Preview
Preview from metadata [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Preview
Primitive boolean [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,BooleanLogic;ConditionalSelection
Primitive float [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,DataConversion;DataTypeConversion;NumericConversion
Primitive integer [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,DataConversion;DataTypeConversion;NumericConversion
Primitive string [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,String;Text
Primitive string multiline [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,List;MultilineText;Text
Save image with extra metadata [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Image;Metadata
Show any [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Debugging
Show any to JSON [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Debugging
Stats system [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,Latent
Switch any [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,ConditionalSelection
Switch conditioning [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,ConditionalSelection
Switch image [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,ConditionalSelection;ImageSwitching
Switch latent [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,ConditionalSelection
Switch mask [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,ConditionalSelection
Switch string [Crystools],ComfyUI-Crystools,https://github.com/crystian/ComfyUI-Crystools.git,bfbfd121a245d04ce7d06ccc36acdb9873c47d9d,True,ConditionalSelection
CheckpointLoader|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,Checkpoint;CheckpointLoader;Loader;ModelIO;ModelLoader
ConstrainImageforVideo|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,ImageResize;ImageScaling;ImageSize;ImageTransformation
ConstrainImage|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,ImageResize;ImageScaling;ImageSize;ImageTransformation
LoadText|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,Text
LoraLoader|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,LoRA
MathExpression|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,DataTypeConversion;Math;MathematicalExpressions
PlaySound|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,Audio
Repeater|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,
ReroutePrimitive|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,DataTypeAgnostic;Debugging
SaveText|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,Text
ShowText|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,Text
StringFunction|pysssss,ComfyUI-Custom-Scripts,https://github.com/pythongosssss/ComfyUI-Custom-Scripts.git,3f2c021e50be2fed3c9d1552ee8dcaae06ad1fe5,True,String;Text
dynamicThresholdingFull,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Image;ImageThresholding
easy LLLiteLoader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Loader;Model;ModelIO;ModelLoader
easy XYInputs: CFG Scale,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,ModelGuidance
easy XYInputs: Checkpoint,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,DataVisualization;XYPlotData
easy XYInputs: ControlNet,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,ControlNet
easy XYInputs: Denoise,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Batch;DataVisualization;XYPlotData
easy XYInputs: Lora,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,LoRA;LoRAVisualization
easy XYInputs: ModelMergeBlocks,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,ModelMerge
easy XYInputs: NegativeCond,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Conditioning
easy XYInputs: NegativeCondList,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Conditioning
easy XYInputs: PositiveCond,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Conditioning
easy XYInputs: PositiveCondList,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Conditioning
easy XYInputs: PromptSR,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Prompt
easy XYInputs: Sampler_Scheduler,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,SamplerScheduler;Sampling
easy XYInputs: Seeds++ Batch,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Batch;DataVisualization;XYPlotData
easy XYInputs: Steps,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Batch;DataVisualization;XYPlotData
easy XYPlot,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,DataVisualization;XYPlot;XYPlotData
easy XYPlotAdvanced,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,DataVisualization;XYPlot;XYPlotData
easy a1111Loader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Loader;Model;ModelIO;ModelLoader
easy boolean,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,BooleanLogic;ConditionalSelection
easy cascadeKSampler,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Sampling
easy cascadeLoader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Loader;Model;ModelIO;ModelLoader
easy ckptNames,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Checkpoint
easy cleanGpuUsed,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Cache
easy clearCacheAll,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Cache
easy clearCacheKey,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Cache
easy comfyLoader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Loader;Model;ModelIO;ModelLoader
easy compare,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Comparison
easy controlnetLoader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,ControlNet;ControlNetLoader
easy controlnetLoaderADV,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,ControlNet;ControlNetLoader
easy controlnetNames,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,ControlNet
easy convertAnything,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,DataTypeConversion;NumericConversion
easy detailerFix,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,DetailEnhancement;Image;Pipeline
easy dynamiCrafterLoader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Loader;Model;ModelIO;ModelLoader
easy float,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,DataConversion;DataTypeConversion;Float;FloatData;NumericConversion
easy fooocusInpaintLoader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,DepthMap;Image;Inpaint
easy fullCascadeKSampler,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Sampling
easy fullLoader,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Loader;Model;ModelIO;ModelLoader
easy fullkSampler,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Sampling
easy globalSeed,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,RandomGeneration;Seed
easy hiresFix,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,ImageScaling;ImageUpscaling;Upscale
easy humanSegmentation,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Segmentation
easy if,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,BooleanLogic;ConditionalSelection
easy imageChooser,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Image
easy imageColorMatch,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Color
easy imageCount,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Counting
easy imageInsetCrop,ComfyUI-Easy-Use,https://github.com/yolain/ComfyUI-Easy-Use,ad43f8e0bb4b8fff932b54ca5c8b4105232d539b,True,Crop;Image;ImageTransformation
