Node name,Node pack name,Github link,Commit hash,Is documented
KSampler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CheckpointLoaderSimple,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPTextEncode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPSetLastLayer,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAEDecode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAEEncode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAEEncodeForInpaint,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAELoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
EmptyLatentImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentUpscale,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentUpscaleBy,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentFromBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RepeatLatentBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SaveImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PreviewImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LoadImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LoadImageMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageScale,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageScaleBy,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageInvert,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImagePadForOutpaint,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
EmptyImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningAverage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningCombine,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningConcat,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningSetArea,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningSetAreaPercentage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningSetAreaStrength,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningSetMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
KSamplerAdvanced,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SetLatentNoiseMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentComposite,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentBlend,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentRotate,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentFlip,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentCrop,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LoraLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
UNETLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
DualCLIPLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPVisionEncode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StyleModelApply,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
unCLIPConditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ControlNetApply,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ControlNetApplyAdvanced,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ControlNetLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
DiffControlNetLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StyleModelLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPVisionLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAEDecodeTiled,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAEEncodeTiled,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
unCLIPCheckpointLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
GLIGENLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
GLIGENTextBoxApply,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
InpaintModelConditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CheckpointLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
DiffusersLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LoadLatent,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SaveLatent,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningZeroOut,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ConditioningSetTimestepRange,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LoraLoaderModelOnly,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentAdd,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentSubtract,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentMultiply,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentInterpolate,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentBatchSeedBehavior,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
HypernetworkLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
UpscaleModelLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageUpscaleWithModel,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageBlend,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageBlur,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageQuantize,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageSharpen,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageScaleToTotalPixels,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentCompositeMasked,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageCompositeMasked,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
MaskToImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageToMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageColorToMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SolidMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
InvertMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CropMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
MaskComposite,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FeatherMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
GrowMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PorterDuffImageComposite,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SplitImageWithAlpha,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
JoinImageWithAlpha,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RebatchLatents,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RebatchImages,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeSimple,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeBlocks,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeSubtract,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeAdd,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CheckpointSave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPMergeSimple,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPSave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAESave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
TomePatchModel,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPTextEncodeSDXLRefiner,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPTextEncodeSDXL,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
Canny,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FreeU,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FreeU_V2,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SamplerCustom,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
BasicScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
KarrasScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ExponentialScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PolyexponentialScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VPScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SDTurboScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
KSamplerSelect,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SamplerDPMPP_2M_SDE,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SamplerDPMPP_SDE,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SplitSigmas,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FlipSigmas,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
HyperTile,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelSamplingDiscrete,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelSamplingContinuousEDM,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelSamplingStableCascade,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RescaleCFG,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PatchModelAddDownscale,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageCrop,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RepeatImageBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageFromBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SaveAnimatedWEBP,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SaveAnimatedPNG,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageOnlyCheckpointLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SVD_img2vid_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VideoLinearCFGGuidance,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageOnlyCheckpointSave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SelfAttentionGuidance,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PerpNeg,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableZero123_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableZero123_Conditioning_Batched,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SD_4XUpscale_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PhotoMakerLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PhotoMakerEncode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPTextEncodeControlnet,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableCascade_EmptyLatentImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableCascade_StageB_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableCascade_StageC_VAEEncode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
Lerp,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
SinWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
InvSinWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
CosWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
InvCosWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
SquareWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
SawtoothWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
TriangleWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
AbsCosWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
AbsSinWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
PromptSchedule,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
ValueSchedule,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
PromptScheduleNodeFlow,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
PromptScheduleNodeFlowEnd,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
PromptScheduleEncodeSDXL,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
StringSchedule,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
BatchPromptSchedule,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
BatchValueSchedule,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
BatchPromptScheduleEncodeSDXL,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
BatchStringSchedule,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
BatchValueScheduleLatentInput,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
BatchPromptScheduleSDXLLatentInput,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
BatchPromptScheduleLatentInput,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
ImageBatchFromValueSchedule,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
StringConcatenate,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
Init FizzFrame,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
FizzFrame,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
FizzFrameConcatenate,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
ConcatStringSingle,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
convertKeyframeKeysToBatchKeys,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
CalculateFrameOffset,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,False
CreateRequestMetadata,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
SetRequestStateToComplete,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Save Image (api),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,False
Load 64 Encoded Image,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
RequestInputs,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
String to Integer,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
String to Float,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,False
Input/String to Int Array,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,False
CheckpointLoader (dirty),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
CheckpointLoaderSimple (dirty),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
LoraLoader (dirty),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,False
HypernetworkLoader (dirty),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,False
Get Models,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Get Prompt,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
String,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,False
Add String To Many,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Color (RGB),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Color (hexadecimal),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Color Clip,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Color Clip (advanced),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
MonoMerge,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Repeat Into Grid (latent),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Repeat Into Grid (image),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
UnGridify (image),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Conditioning Grid (cond),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
Conditioning Grid (string),comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
AdjustRect,comfyui_bmad_nodes,https://github.com/bmad4ever/comfyui_bmad_nodes,2fbf9004dccb9135adc36f5575c3aa5701dac2bf,True
